Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
14-4-4,16,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,17,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,18,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,2,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,20,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,21,154208.0,3542.0,150666.0,0.022968976966175555
14-4-4,22,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,23,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,24,154208.0,8693.0,145515.0,0.05637191326001245
14-4-4,25,154208.0,3370.0,150838.0,0.02185360033201909
14-4-4,26,154208.0,5268.0,148940.0,0.03416165179497821
14-4-4,27,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,28,154208.0,10712.0,143496.0,0.0694646192156049
14-4-4,29,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,3,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,30,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,31,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,32,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,33,154208.0,8570.0,145638.0,0.05557428927163312
14-4-4,34,154208.0,5024.0,149184.0,0.03257937331396555
14-4-4,35,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,36,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,37,154208.0,10626.0,143582.0,0.06890693089852666
14-4-4,38,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,39,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,4,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,40,154208.0,3370.0,150838.0,0.02185360033201909
14-4-4,41,154208.0,5106.0,149102.0,0.03311112263955177
14-4-4,42,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,43,154208.0,3370.0,150838.0,0.02185360033201909
14-4-4,44,154208.0,14046.0,140162.0,0.09108476862419589
14-4-4,45,154208.0,3542.0,150666.0,0.022968976966175555
14-4-4,46,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,47,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,48,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,49,154208.0,8475.0,145733.0,0.054958238223697865
14-4-4,5,154208.0,5024.0,149184.0,0.03257937331396555
14-4-4,50,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,51,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,52,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,53,154208.0,5020.0,149188.0,0.03255343432247354
14-4-4,54,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,55,154208.0,10211.0,143997.0,0.06621576053123054
14-4-4,56,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,57,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,58,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,59,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,6,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,60,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,61,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,62,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,63,154208.0,6754.0,147454.0,0.04379798713426022
14-4-4,64,154208.0,6839.0,147369.0,0.04434919070346545
14-4-4,65,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,66,154208.0,6839.0,147369.0,0.04434919070346545
14-4-4,67,154208.0,6833.0,147375.0,0.04431028221622743
14-4-4,68,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,69,154208.0,3542.0,150666.0,0.022968976966175555
14-4-4,7,154208.0,12102.0,142106.0,0.07847841875907864
14-4-4,70,154208.0,11116.0,143092.0,0.07208445735629798
14-4-4,71,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,72,154208.0,7239.0,146969.0,0.04694308985266653
14-4-4,73,154208.0,4362.0,149846.0,0.028286470222037768
14-4-4,74,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,75,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,76,154208.0,8650.0,145558.0,0.05609306910147333
14-4-4,77,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,78,154208.0,3370.0,150838.0,0.02185360033201909
14-4-4,79,154208.0,10457.0,143751.0,0.06781100850798921
14-4-4,8,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,80,154208.0,3370.0,150838.0,0.02185360033201909
14-4-4,81,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,82,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,83,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,84,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,85,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,86,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,87,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,88,154208.0,5024.0,149184.0,0.03257937331396555
14-4-4,89,154208.0,5113.0,149095.0,0.03315651587466279
14-4-4,9,154208.0,3542.0,150666.0,0.022968976966175555
14-4-4,90,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,91,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,92,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,93,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,94,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,95,154208.0,5017.0,149191.0,0.03253398007885453
14-4-4,96,154208.0,4944.0,149264.0,0.032060593484125335
14-4-4,97,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,98,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,99,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,1,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,10,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,100,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,11,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,12,154208.0,8570.0,145638.0,0.05557428927163312
16-4-4,13,154208.0,17324.0,136884.0,0.11234177215189874
16-4-4,14,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,15,154208.0,5024.0,149184.0,0.03257937331396555
16-4-4,16,154208.0,15496.0,138712.0,0.1004876530400498
16-4-4,17,154208.0,6924.0,147284.0,0.04490039427267068
16-4-4,18,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,19,154208.0,5589.0,148619.0,0.036243255862212075
16-4-4,2,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,20,154208.0,5106.0,149102.0,0.03311112263955177
16-4-4,21,154208.0,11530.0,142678.0,0.0747691429757211
16-4-4,22,154208.0,4765.0,149443.0,0.030899823614857855
16-4-4,23,154208.0,4765.0,149443.0,0.030899823614857855
16-4-4,24,154208.0,5024.0,149184.0,0.03257937331396555
16-4-4,25,154208.0,3542.0,150666.0,0.022968976966175555
16-4-4,26,154208.0,1568.0,152640.0,0.01016808466486823
16-4-4,27,154208.0,3294.0,150914.0,0.021360759493670885
16-4-4,28,154208.0,3370.0,150838.0,0.02185360033201909
16-4-4,29,154208.0,9701.0,144507.0,0.06290853911599917
